packed,counter,value,time_of_day
977946512692904182,3474,59.63,11:09:01.046
978238037893087483,3475,65.48,11:09:01.051
978468093521330432,3476,35.55,11:09:01.056
978694610096521477,3477,3.56,11:09:01.061
979080641757085962,3478,64.42,11:09:01.066
979341432171299087,3479,52.38,11:09:01.071
979659311290810644,3480,73.57,11:09:01.076
979976090898694425,3481,94.12,11:09:01.081
980143491544023326,3482,27.72,11:09:01.086
980402048575242531,3483,14.38,11:09:01.091
980739083248894248,3484,46.72,11:09:01.096
980947217364058413,3485,4.03,11:09:01.101
981277036492652850,3486,32.17,11:09:01.106
981630873078366519,3487,74.29,11:09:01.111
981910509809074492,3488,73.22,11:09:01.116
982182638936949057,3489,67.78,11:09:01.121
982353595815199046,3490,3.45,11:09:01.126
982750519512826187,3491,70.65,11:09:01.131
983071130231538000,3492,93.43,11:09:01.136
983192677806014805,3493,0.34,11:09:01.141
983587316581040474,3494,66.21,11:09:01.146
983879838213636447,3495,72.64,11:09:01.151
984187581210329444,3496,87.93,11:09:01.156
984455071773524329,3497,79.79,11:09:01.161
984676812345082222,3498,45.02,11:09:01.166
984947876321067379,3499,38.96,11:09:01.171
985262972301771128,3500,58.53,11:09:01.176
985452844215992701,3501,5.21,11:09:01.181
985830766978302338,3502,61.35,11:09:01.186
986155105728627079,3503,86.3,11:09:01.191
986451681810350476,3504,95.09,11:09:01.196
986712042727834001,3505,82.8,11:09:01.201
987008635989426582,3506,91.6,11:09:01.206
987180194163098011,3507,27.62,11:09:01.211
987485772496273824,3508,41.65,11:09:01.216
987745222880690597,3509,28.83,11:09:01.221
988128471402447274,3510,88.07,11:09:01.226
988289738834477487,3511,18.1,11:09:01.231
988652079455437236,3512,65.17,11:09:01.236
988973188390355385,3513,88.24,11:09:01.241
989154143952470462,3514,29.73,11:09:01.246
989457179665007043,3515,42.28,11:09:01.251
989666293032714696,3516,0.16,11:09:01.256
990017243400405453,3517,40.6,11:09:01.261
990297086289543634,3518,39.65,11:09:01.266
990672861568205271,3519,94.54,11:09:01.271
990880205409386972,3520,51.39,11:09:01.276
991118644813791713,3521,26.34,11:09:01.281
991525172058292710,3522,99.13,11:09:01.286
991667180856967659,3523,17.95,11:09:01.291
991992945536434672,3524,43.73,11:09:01.296
992315033723896309,3525,67.37,11:09:01.301
992525658920092154,3526,26.13,11:09:01.306
992810552690770431,3527,28.12,11:09:01.311
993162688469434884,3528,69.25,11:09:01.316
993381697441792521,3529,32.89,11:09:01.321
993627713168507406,3530,12.25,11:09:01.326
993955625331622419,3531,39.28,11:09:01.331
994308568564138520,3532,80.88,11:09:01.336
994613081745424925,3533,94.29,11:09:01.341
994859080292270626,3534,73.64,11:09:01.346
995121330995364391,3535,62.45,11:09:01.351
995424297988424236,3536,74.96,11:09:01.356
995597247731499569,3537,11.79,11:09:01.361
995872744113734198,3538,8.31,11:09:01.366
996232215696540219,3539,53.71,11:09:01.371
996457306342588992,3540,20.89,11:09:01.376
996714334365450821,3541,6.66,11:09:01.381
996992150030025290,3542,4.53,11:09:01.386
997350796979110479,3543,49.45,11:09:01.391
997611312515416660,3544,37.25,11:09:01.396
997946732281365081,3545,68.65,11:09:01.401
998231059116360286,3546,70.31,11:09:01.406
998542667583619683,3547,87.85,11:09:01.411
998794146508735080,3548,70.39,11:09:01.416
999043821547586157,3549,51.88,11:09:01.421
999390098990858866,3550,89.6,11:09:01.426
999615756572590711,3551,57.11,11:09:01.431
999953341002056316,3552,89.77,11:09:01.436
1000104764369044097,3553,14.07,11:09:01.441
1000416201037611654,3554,31.51,11:09:01.446
1000660000561201803,3555,9.58,11:09:01.451
1000928350117855888,3556,1.94,11:09:01.456
1001249132635259541,3557,24.82,11:09:01.461
1001518959660663450,3558,18.04,11:09:01.466
1001878156365562527,3559,63.28,11:09:01.471
1002129051175125668,3560,45.48,11:09:01.476
1002497885786636969,3561,96.33,11:09:01.481
1002750447043510958,3562,79.5,11:09:01.486
1002993559372333747,3563,57.17,11:09:01.491
1003268901135745720,3564,53.6,11:09:01.496
1003458429452583613,3565,0.08,11:09:01.501
1003828208956900034,3566,51.48,11:09:01.506
1004072197459051207,3567,29.66,11:09:01.511
1004306513694851788,3568,2.21,11:09:01.516
1004621506596340433,3569,21.72,11:09:01.521
1004993948980380374,3570,74.67,11:09:01.526
1005302568150401755,3571,90.47,11:09:01.531
1005594230789538528,3572,96.4,11:09:01.536
1005746925466845925,3573,21.44,11:09:01.541
1006005276339634922,3574,7.98,11:09:01.546
1006440734483841775,3575,97.61,11:09:01.551
1006695632202924788,3576,82.14,11:09:01.556
1006973104270115577,3577,79.81,11:09:01.561
1007137343819514622,3578,11.57,11:09:01.566
1007495681530954499,3579,56.31,11:09:01.571
1007824813464781576,3580,84.05,11:09:01.576
1008097939025068813,3581,79.19,11:09:01.581
1008244311510516498,3582,0.55,11:09:01.586
1008649550264828695,3583,72.59,11:09:01.591
1008937828469736220,3584,76.55,11:09:01.596
1009210868130677537,3585,71.64,11:09:01.601
1009370967331603238,3586,0.99,11:09:01.606
1009749353950380843,3587,57.4,11:09:01.611
1009993393992139568,3588,35.61,11:09:01.616
1010366094074217269,3589,88.71,11:09:01.621
1010587456688653114,3590,53.72,11:09:01.626
1010827940497490751,3591,29.86,11:09:01.631
1011059559493829444,3592,0.84,11:09:01.636
1011382918991610697,3593,25.22,11:09:01.641
1011750791530447694,3594,75.51,11:09:01.646
1012007561855271763,3595,61.13,11:09:01.651
1012281993085616984,3596,57.03,11:09:01.656
1012472208597222237,3597,3.91,11:09:01.661
1012758150339920738,3598,6.51,11:09:01.666
1013043885924189031,3599,8.99,11:09:01.671
1013397825589117804,3600,51.17,11:09:01.676
1013747659265311601,3601,90.96,11:09:01.681
1013932102340871030,3602,34.48,11:09:01.686
1014190350134444923,3603,20.96,11:09:01.691
1014541420761219968,3604,61.47,11:09:01.696
1014880809076949893,3605,95.18,11:09:01.701
1015094870246982538,3606,55.94,11:09:01.706
1015417027153920911,3607,79.62,11:09:01.711
1015678745281069972,3608,68.12,11:09:01.716
1015843465866806169,3609,0.16,11:09:01.721
1016274388525548446,3610,87.15,11:09:01.726
1016494428290057123,3611,51.39,11:09:01.731
1016777088677741480,3612,52.08,11:09:01.736
1017026488838685613,3613,33.41,11:09:01.741
1017366461269967794,3614,67.46,11:09:01.746
1017676437649654711,3615,84.05,11:09:01.751
1017853648000287676,3616,23.36,11:09:01.756
1018187281059840961,3617,53.72,11:09:01.761
1018466333674996678,3618,52.31,11:09:01.766
1018750505891169227,3619,53.88,11:09:01.771
1018989391972172752,3620,29.09,11:09:01.776
1019303096383472597,3621,47.85,11:09:01.781
1019588299391796186,3622,50.02,11:09:01.786
1019791966740972511,3623,4.73,11:09:01.791
1020217735438959588,3624,88.72,11:09:01.796
1020440283464369129,3625,54.42,11:09:01.801
1020744504587879406,3626,67.66,11:09:01.806
1021044482283701235,3627,78.43,11:09:01.811
1021263353817105400,3628,41.99,11:09:01.816
1021521446991856637,3629,28.38,11:09:01.821
1021839188672414722,3630,49.49,11:09:01.826
1022158098584077319,3631,71.28,11:09:01.831
1022483261968122892,3632,96.71,11:09:01.836
1022640852908147729,3633,24.6,11:09:01.841
1022908274751865878,3634,16.42,11:09:01.846
1023249552853206043,3635,51.23,11:09:01.851
1023444389749621792,3636,0.8,11:09:01.856
1023812331007935525,3637,51.13,11:09:01.861
1024134075598013482,3638,74.57,11:09:01.866
1024454188100518959,3639,97.06,11:09:01.871
1024695874500199476,3640,73.9,11:09:01.876
1025005335483810873,3641,90.19,11:09:01.881
1025148271995421758,3642,9.55,11:09:01.886
1025419696748659779,3643,3.7,11:09:01.891
1025770080180667464,3644,43.81,11:09:01.896
1025979897923011661,3645,2.1,11:09:01.901
1026279463301973074,3646,12.63,11:09:01.906
1026706778188186711,3647,97.52,11:09:01.911
1026978872956322908,3648,92.06,11:09:01.916
1027272116143424609,3649,98.91,11:09:01.921
1027478205854155878,3650,55.03,11:09:01.926
1027766655857755243,3651,59.09,11:09:01.931
1027994357843919984,3652,27.79,11:09:01.936
1028346132845331573,3653,68.71,11:09:01.941
1028597680489923706,3654,51.29,11:09:01.946
1028801794515698815,3655,6.26,11:09:01.951
1029124226300544132,3656,30.1,11:09:01.956
1029432725211481225,3657,45.83,11:09:01.961
1029662179544302734,3658,15.55,11:09:01.966
1030069754760823955,3659,88.95,11:09:01.971
1030341334132884632,3660,83.19,11:09:01.976
1030542080904299677,3661,36.2,11:09:01.981
1030914540468208802,3662,89.16,11:09:01.986
1031168149697103015,3663,72.94,11:09:01.991
1031478349415089324,3664,89.66,11:09:01.996
1031719846836208817,3665,66.39,11:09:02.001
1031970587026949302,3666,48.5,11:09:02.006
1032338150328140987,3667,98.61,11:09:02.011
1032499039803049152,3668,28.42,11:09:02.016
1032874248146027717,3669,82.98,11:09:02.021
1033015088713598154,3670,1.12,11:09:02.026
1033407373846545615,3671,65.62,11:09:02.031
1033733963159733460,3672,91.88,11:09:02.036
1033978209359922393,3673,70.21,11:09:02.041
1034216116188382430,3674,44.85,11:09:02.046
1034434145908196579,3675,7.92,11:09:02.051
1034848026136708328,3676,84.99,11:09:02.056
1035026147020408045,3677,24.83,11:09:02.061
1035345142831416562,3678,46.67,11:09:02.066
1035570439635895543,3679,13.97,11:09:02.071
1035915462948717820,3680,50.96,11:09:02.076
1036188262091490561,3681,45.91,11:09:02.081
1036395193615811846,3682,2.52,11:09:02.086
1036762447679358219,3683,52.45,11:09:02.091
1037054316476925200,3684,58.5,11:09:02.096
1037285059299935509,3685,28.97,11:09:02.101
1037623777600767258,3686,62.29,11:09:02.106
1037969436568749343,3687,99.65,11:09:02.111
1038218647751132452,3688,80.87,11:09:02.116
1038491240735474985,3689,75.7,11:09:02.121
1038796097514145070,3690,89.31,11:09:02.126
1038985196334253363,3691,35.54,11:09:02.131
1039370970296780088,3692,96.25,11:09:02.136
1039503890944656701,3693,9.78,11:09:02.141
1039873807887926594,3694,61.26,11:09:02.146
1040214759571752263,3695,95.88,11:09:02.151
1040354294469264716,3696,13.26,11:09:02.156
1040757901136004433,3697,84.35,11:09:02.161
1040950848246809942,3698,32.82,11:09:02.166
1041275135457527131,3699,57.74,11:09:02.171
1041555906059601248,3700,57.33,11:09:02.176
1041812556125341029,3701,42.88,11:09:02.181
1042055462295733610,3702,20.43,11:09:02.186
1042412030480647535,3703,64.14,11:09:02.191
1042627517579822452,3704,25.73,11:09:02.196
1042970651107034489,3705,61.62,11:09:02.201
1043299937659684222,3706,89.45,11:09:02.206
1043555453854057859,3707,74.34,11:09:02.211
1043721188052075912,3708,6.97,11:09:02.216
1044108594102175117,3709,68.63,11:09:02.221
1044365192628307346,3710,54.15,11:09:02.226
1044623199903712663,3711,40.49,11:09:02.231
1044880434085004700,3712,26.38,11:09:02.236
1045175206280463777,3713,34.12,11:09:02.241
1045530554694665638,3714,77.12,11:09:02.246
1045738259313100203,3715,34.18,11:09:02.251
1046087508873741744,3716,73.63,11:09:02.256
1046356992301761973,3717,66.65,11:09:02.261
1046552035356607930,3718,16.34,11:09:02.266
1046843646456137151,3719,22.24,11:09:02.271
1047108852096730564,3720,12.77,11:09:02.276
1047489489278371273,3721,70.49,11:09:02.281
1047791665997448654,3722,82.54,11:09:02.286
1048026480449455571,3723,55.38,11:09:02.291
1048247739984676312,3724,20.33,11:09:02.296
1048640334355269085,3725,85.01,11:09:02.301
1048815964157937122,3726,23.4,11:09:02.306
1049065845355218407,3727,5.01,11:09:02.311
1049434834585552364,3728,55.95,11:09:02.316
1049740223940167153,3729,69.87,11:09:02.321
1049938256292251126,3730,21.3,11:09:02.326
1050277249470989819,3731,54.78,11:09:02.331
1050616088030905856,3732,88.17,11:09:02.336
1050916426503980549,3733,99.15,11:09:02.341
1051171032165287434,3734,83.51,11:09:02.346
1051329533638379023,3735,11.93,11:09:02.351
1051654439324386836,3736,37.21,11:09:02.356
1051943696781837849,3737,41.74,11:09:02.361
1052316912259991070,3738,95.14,11:09:02.366
1052507797786494499,3739,42.41,11:09:02.371
1052725827506308648,3740,5.48,11:09:02.376
1053067844342023725,3741,40.72,11:09:02.381
1053329820167210546,3742,29.37,11:09:02.386
1053599355134838327,3743,22.42,11:09:02.391
1054011964053030460,3744,98.75,11:09:02.396
1054124200138409537,3745,0.24,11:09:02.401
1054429744111846982,3746,14.25,11:09:02.406
1054767981376341579,3747,47.29,11:09:02.411
1054971597185910352,3748,1.97,11:09:02.416
1055392074484188757,3749,82.88,11:09:02.421
1055663894374418010,3750,77.26,11:09:02.426
1055964335926707807,3751,88.3,11:09:02.431
1056134932027704932,3752,23.76,11:09:02.436
1056431198871783017,3753,32.37,11:09:02.441
1056684052186433134,3754,15.71,11:09:02.446
1056974151457474163,3755,20.73,11:09:02.451
1057318006539191928,3756,57.04,11:09:02.456
1057644372514080381,3757,83.17,11:09:02.461
1057807272033683074,3758,14.15,11:09:02.466
1058185521213507207,3759,70.48,11:09:02.471
1058399788541970060,3760,31.36,11:09:02.476
1058668017839539857,3761,23.65,11:09:02.481
1058965676253021846,3762,33.07,11:09:02.486
1059251738254804635,3763,35.74,11:09:02.491
1059482223379777184,3764,6.06,11:09:02.496
1059754885083596453,3765,0.93,11:09:02.501
1060151121586456234,3766,67.73,11:09:02.506
1060470632793540271,3767,89.87,11:09:02.511
1060600993640908468,3768,1.91,11:09:02.516
1060949212409398969,3769,40.76,11:09:02.521
1061266713571788478,3770,61.73,11:09:02.526
1061509224605189827,3771,39.05,11:09:02.531
1061826794487056072,3772,60.06,11:09:02.536
1062055561625110221,3773,29.38,11:09:02.541
1062335610672678610,3774,28.55,11:09:02.546
1062635365030201047,3775,39.19,11:09:02.551
1062978618816497372,3776,75.15,11:09:02.556
1063207248515598049,3777,44.39,11:09:02.561
1063576701602399974,3778,95.6,11:09:02.566
1063809798067488491,3779,67.44,11:09:02.571
1064012434624513776,3780,21.55,11:09:02.576
1064368349974398709,3781,64.88,11:09:02.581
1064542124351194874,3782,2.19,11:09:02.586
1064918878882399999,3783,57.65,11:09:02.591
1065163640478664452,3784,36.28,11:09:02.596
1065450630193383177,3785,39.49,11:09:02.601
1065780157264201486,3786,67.46,11:09:02.606
1065972949756184339,3787,15.84,11:09:02.611
1066264096999245592,3788,21.47,11:09:02.616
1066679781114021661,3789,99.59,11:09:02.621
1066928975116535586,3790,80.8,11:09:02.626
1067219005668099879,3791,85.78,11:09:02.631
1067385581679707948,3792,18.9,11:09:02.636
1067691520790136625,3793,33.14,11:09:02.641
1068000036880942902,3794,48.88,11:09:02.646
1068242754072774459,3795,26.32,11:09:02.651
1068486536416495424,3796,4.38,11:09:02.656
1068782270684628805,3797,12.68,11:09:02.661
1069188093554493258,3798,85.06,11:09:02.666
1069419953069000527,3799,56.18,11:09:02.671
1069750631191054164,3800,84.82,11:09:02.676
1070034734687749977,3801,86.35,11:09:02.681
1070241992629585758,3802,43.15,11:09:02.686
1070473697525270371,3803,14.18,11:09:02.691
1070823565561202536,3804,53.99,11:09:02.696
1071180631962322797,3805,97.99,11:09:02.701
1071450218469558130,3806,91.07,11:09:02.706
1071722553755862903,3807,85.75,11:09:02.711
1071875677929899900,3808,11.04,11:09:02.716
1072194690920777601,3809,32.89,11:09:02.721
1072439366617696134,3810,11.47,11:09:02.726
1072839142173607819,3811,80.33,11:09:02.731
1072987163926497168,3812,2.65,11:09:02.736
1073396096352683925,3813,76.84,11:09:02.741
1073672640706938778,3814,73.97,11:09:02.746
1073845676349360031,3815,10.85,11:09:02.751
1074188449099319204,3816,46.53,11:09:02.756
1074523765786052521,3817,77.87,11:09:02.761
1074827196635580334,3818,90.65,11:09:02.766
1075058867171526579,3819,61.66,11:09:02.771
1075278528978913208,3820,25.68,11:09:02.776
1075617144200529853,3821,58.94,11:09:02.781
1075871371904714690,3822,43.08,11:09:02.786
1076193820869429191,3823,66.93,11:09:02.791
1076391818861774796,3824,18.34,11:09:02.796
1076758299831207889,3825,67.82,11:09:02.801
1077004332737791958,3826,47.19,11:09:02.806
1077339288647272411,3827,78.32,11:09:02.811
1077601642429581280,3828,67.19,11:09:02.816
1077838501286021093,3829,41.22,11:09:02.821
1078056737164265450,3830,4.41,11:09:02.826
1078486302613342191,3831,90.61,11:09:02.831
1078698869134755828,3832,50.5,11:09:02.836
1078996544728107001,3833,59.93,11:09:02.841
1079321862730975230,3834,85.45,11:09:02.846
1079593837240027139,3835,79.92,11:09:02.851
1079748971458758664,3836,6.38,11:09:02.856
1080141359670921229,3837,70.94,11:09:02.861
1080328585885288466,3838,16.08,11:09:02.866
1080716850928846871,3839,78.24,11:09:02.871
1081029404288911388,3840,96.33,11:09:02.876
1081276777225291809,3841,76.48,11:09:02.881
1081466374261606438,3842,23.0,11:09:02.886
1081856357292083243,3843,86.16,11:09:02.891
1082062292383991856,3844,42.19,11:09:02.896
1082438565878859829,3845,97.37,11:09:02.901
1082690182242928698,3846,79.99,11:09:02.906
1082846141095381055,3847,6.93,11:09:02.911
1083165428964165700,3848,28.94,11:09:02.916
1083404693002291273,3849,4.37,11:09:02.921
1083718534852544590,3850,23.21,11:09:02.926
1084087111766018131,3851,73.91,11:09:02.931
1084312408570497112,3852,41.21,11:09:02.936
1084606442031581277,3853,48.52,11:09:02.941
1084954849778632802,3854,87.48,11:09:02.946
1085099195039516775,3855,7.66,11:09:02.951
1085499193933727852,3856,76.65,11:09:02.956
1085693171836684401,3857,25.72,11:09:02.961
1085948481872627830,3858,10.49,11:09:02.966
1086217175026665595,3859,3.05,11:09:02.971
1086540551704316032,3860,27.44,11:09:02.976
1086798026403776645,3861,13.47,11:09:02.981
1087066290061084810,3862,5.78,11:09:02.986
1087412808022526095,3863,43.64,11:09:02.991
1087645835768137876,3864,15.44,11:09:02.996
1087939955128567961,3865,22.8,11:09:03.001
1088208064167053470,3866,15.02,11:09:03.006
1088520943944632483,3867,33.3,11:09:03.011
1088821643194960040,3868,44.49,11:09:03.016
1089061663147329709,3869,20.36,11:09:03.021
1089400484527376562,3870,53.74,11:09:03.026
1089609116858747063,3871,11.34,11:09:03.031
1089983638006958268,3872,65.5,11:09:03.036
1090301740464769217,3873,86.82,11:09:03.041
1090578353538500806,3874,83.99,11:09:03.046
1090839023693629643,3875,71.88,11:09:03.051
1091065797966858448,3876,40.04,11:09:03.056
1091316263279691989,3877,21.99,11:09:03.061
1091679342635026650,3878,69.49,11:09:03.066
1091927162248005855,3879,49.9,11:09:03.071
1092129111610263780,3880,3.61,11:09:03.076
1092478447070251241,3881,43.11,11:09:03.081
1092750473118910702,3882,37.61,11:09:03.086
1093114634806003955,3883,85.74,11:09:03.091
1093373724413167864,3884,72.71,11:09:03.096
1093619637060667645,3885,52.01,11:09:03.101
1093831361768491266,3886,11.41,11:09:03.106
1094135033136187655,3887,24.33,11:09:03.111
1094499297902496012,3888,72.52,11:09:03.116
1094679927047096593,3889,13.82,11:09:03.121
1095010158492551446,3890,42.2,11:09:03.126
1095280758612068635,3891,35.87,11:09:03.131
1095629784834410784,3892,75.19,11:09:03.136
1095802562778794277,3893,11.92,11:09:03.141
1096074829345622314,3894,6.56,11:09:03.146
1096441533653354799,3895,56.17,11:09:03.151
1096754774208186676,3896,74.66,11:09:03.156
1096968405881489721,3897,35.17,11:09:03.161
1097274465251002686,3898,49.48,11:09:03.166
1097476844109990211,3899,3.44,11:09:03.171
1097920926548527432,3900,98.09,11:09:03.176
1098110712563403085,3901,44.72,11:09:03.181
1098471627255220562,3902,90.96,11:09:03.186
1098652926414719319,3903,32.65,11:09:03.191
1098982951701743964,3904,60.91,11:09:03.196
1099201101680642401,3905,24.05,11:09:03.201
1099457322249652582,3906,9.35,11:09:03.206
1099828373064288619,3907,61.49,11:09:03.211
1100034789192534384,3908,17.8,11:09:03.216
1100457448334199157,3909,99.98,11:09:03.221
1100734319105968506,3910,97.3,11:09:03.226
1100878372309076351,3911,17.31,11:09:03.231
1101172543209113988,3912,24.7,11:09:03.236
1101498170449627529,3913,50.4,11:09:03.241
1101734599809337742,3914,24.18,11:09:03.246
1102089020510603667,3915,66.64,11:09:03.251
1102348075758029208,3916,53.59,11:09:03.256
1102538016391727517,3917,0.31,11:09:03.261
1102844866035222946,3918,15.08,11:09:03.266
1103206828699060647,3919,61.93,11:09:03.271
1103392680523893164,3920,6.27,11:09:03.276
1103721400140859825,3921,33.77,11:09:03.281
1104107139743648182,3922,94.46,11:09:03.286
1104362157721815483,3923,79.06,11:09:03.291
1104674504923449792,3924,97.03,11:09:03.296
1104816874499377605,3925,16.06,11:09:03.301
1105212406627600842,3926,82.45,11:09:03.306
1105517177506925007,3927,96.01,11:09:03.311
1105665852094843348,3928,18.71,11:09:03.316
1106041060437821913,3929,73.27,11:09:03.321
1106265618507925982,3930,40.14,11:09:03.326
1106491739946125795,3931,7.92,11:09:03.331
1106858994009672168,3932,57.85,11:09:03.336
1107160466354113005,3933,69.49,11:09:03.341
1107410124213094898,3934,50.97,11:09:03.346
1107655143507397111,3935,29.75,11:09:03.351
1107919610413615612,3936,19.85,11:09:03.356
1108295093634501121,3937,74.57,11:09:03.361
1108534048434981382,3938,49.82,11:09:03.366
1108852717828475403,3939,71.47,11:09:03.371
1109124554898573840,3940,65.86,11:09:03.376
1109382252936333845,3941,52.02,11:09:03.381
1109728083703007770,3942,89.48,11:09:03.386
1109989526952249887,3943,77.82,11:09:03.391
1110240971517626916,3944,60.34,11:09:03.396
1110573694044113449,3945,90.17,11:09:03.401
1110811514973227566,3946,64.76,11:09:03.406
1111041879839115827,3947,35.01,11:09:03.411
1111314747701365304,3948,30.0,11:09:03.416
1111558358246394429,3949,7.96,11:09:03.421
1111883195212925506,3950,33.2,11:09:03.426
1112139931178011207,3951,18.8,11:09:03.431
1112490641027533388,3952,59.1,11:09:03.436
1112739731950832209,3953,40.25,11:09:03.441
1112982311703710294,3954,17.61,11:09:03.446
1113382155979098715,3955,86.51,11:09:03.451
1113587781833362016,3956,42.36,11:09:03.456
1113880526804257381,3957,48.92,11:09:03.461
1114091203540060778,3958,7.71,11:09:03.466
1114463628744231535,3959,60.65,11:09:03.471
1114793069915703924,3960,88.57,11:09:03.476
1114928309845920377,3961,3.45,11:09:03.481
1115228613959256702,3962,14.41,11:09:03.486
1115510432533351043,3963,14.61,11:09:03.491
1115922302717168264,3964,90.51,11:09:03.496
1116211560174619277,3965,95.04,11:09:03.501
1116388684625906322,3966,34.3,11:09:03.506
1116764064767576727,3967,88.96,11:09:03.511
1117002126214859420,3968,63.69,11:09:03.516
1117217991271156385,3969,25.5,11:09:03.521
1117461825154484902,3970,3.59,11:09:03.526
1117770581763459755,3971,19.47,11:09:03.531
1118059495623527088,3972,23.8,11:09:03.536
1118320749894208181,3973,12.03,11:09:03.541
1118652939844750010,3974,41.55,11:09:03.546
1118910586342902463,3975,27.68,11:09:03.551
1119275589843585732,3976,76.3,11:09:03.556
1119496179363908297,3977,40.86,11:09:03.561
1119836340773751502,3978,75.02,11:09:03.566
1120040764037171923,3979,30.17,11:09:03.571
1120293325294045912,3980,13.34,11:09:03.576
1120602889356872413,3981,29.69,11:09:03.581
1120896424601750242,3982,36.71,11:09:03.586
1121286098394581735,3983,99.69,11:09:03.591
1121544775684885228,3984,86.42,11:09:03.596
1121829995873078001,3985,88.6,11:09:03.601
1122107313321446134,3986,86.18,11:09:03.606
1122274576527821563,3987,19.7,11:09:03.611
1122576151951477504,3988,31.4,11:09:03.616
1122838076237056773,3989,20.02,11:09:03.621
1123188494028802826,3990,60.15,11:09:03.626
1123395305294039823,3991,16.69,11:09:03.631
1123789961248934676,3992,82.57,11:09:03.636
1124061145484004121,3993,76.58,11:09:03.641
1124287558979980062,3994,44.53,11:09:03.646
1124601280571149091,3995,63.3,11:09:03.651
1124801632205572904,3996,16.08,11:09:03.656
1125097572632136493,3997,24.5,11:09:03.661
1125376590887553842,3998,23.07,11:09:03.666
1125631024750168887,3999,7.33,11:09:03.671
1126059714025917244,4000,93.02,11:09:03.676
1126278156062591809,4001,56.33,11:09:03.681
1126617492838714182,4002,90.01,11:09:03.686
1126877355539991371,4003,77.43,11:09:03.691
1127188929647512400,4004,94.95,11:09:03.696
1127368768518130517,4005,35.79,11:09:03.701
1127595542791359322,4006,3.95,11:09:03.706
1127972950157593439,4007,59.79,11:09:03.711
1128307459390475108,4008,90.66,11:09:03.716
1128563061484194665,4009,75.6,11:09:03.721
1128729259538680686,4010,8.5,11:09:03.726
1129036882276289395,4011,23.72,11:09:03.731
1129410802129079160,4012,77.53,11:09:03.736
1129614452298386301,4013,32.23,11:09:03.741
1129897542182800258,4014,33.17,11:09:03.746
1130165496602463111,4015,25.3,11:09:03.751
1130453929426193292,4016,29.35,11:09:03.756
1130809999394900881,4017,72.77,11:09:03.761
1131073383969360790,4018,62.24,11:09:03.766
1131411982011108251,4019,95.49,11:09:03.771
1131684557815581600,4020,90.31,11:09:03.776
1131947787771218853,4021,79.69,11:09:03.781
1132145115748666282,4022,30.71,11:09:03.786
1132471705061854127,4023,56.97,11:09:03.791
1132715831002958772,4024,35.23,11:09:03.796
1133084510995647417,4025,85.99,11:09:03.801
1133243493505076158,4026,14.69,11:09:03.806
1133521274809912259,4027,12.54,11:09:03.811
1133842435284437960,4028,35.64,11:09:03.816
1134141691425754061,4029,45.99,11:09:03.821
1134358432655379410,4030,8.31,11:09:03.826
1134638979919154135,4031,7.77,11:09:03.831
1134980996754869212,4032,43.01,11:09:03.836
1135295594519366625,4033,62.29,11:09:03.841
1135557037768608742,4034,50.63,11:09:03.846
1135753867529849835,4035,1.36,11:09:03.851
1136099732656262128,4036,38.84,11:09:03.856
1136461145564285941,4037,85.37,11:09:03.861
1136607483689995258,4038,6.71,11:09:03.866
1137013031681952767,4039,78.93,11:09:03.871
1137261641568914436,4040,59.8,11:09:03.876
1137579726846856201,4041,81.11,11:09:03.881
1137807944229096462,4042,50.11,11:09:03.886
1138033069234883603,4043,17.31,11:09:03.891
1138286455125478424,4044,0.96,11:09:03.896
1138625431124347933,4045,34.43,11:09:03.901
1138928965053090850,4046,47.27,11:09:03.906
1139135604519636007,4047,3.71,11:09:03.911
1139423831184935980,4048,7.64,11:09:03.916
1139862914281540657,4049,99.38,11:09:03.921
1140057201422142518,4050,48.63,11:09:03.926
1140367143442091067,4051,65.2,11:09:03.931
1140698285420612672,4052,94.11,11:09:03.936
1140864174237453381,4053,26.83,11:09:03.941
1141264052872580170,4054,95.75,11:09:03.946
1141399756659264591,4055,10.9,11:09:03.951
1141678603115990100,4056,9.37,11:09:03.956
1142044757667908697,4057,58.66,11:09:03.961
1142374817314671710,4058,86.94,11:09:03.966
1142531875678751843,4059,14.52,11:09:03.971
1142818865393470568,4060,17.73,11:09:03.976
1143172220942847085,4061,59.57,11:09:03.981
1143513344425364594,4062,94.29,11:09:03.986
1143772073255275639,4063,81.05,11:09:03.991
1143991408645147772,4064,44.88,11:09:03.996
1144211070452534401,4065,8.9,11:09:04.001
1144611430123998342,4066,78.1,11:09:04.006
1144840403420482699,4067,47.54,11:09:04.011
1145046853908466832,4068,3.87,11:09:04.016
1145397254520343701,4069,43.99,11:09:04.021
1145662700679105690,4070,34.66,11:09:04.026
1145904455798262943,4071,11.54,11:09:04.031
1146167754473376932,4072,0.96,11:09:04.036
1146452081308372137,4073,2.62,11:09:04.041
1146830828704402606,4074,59.24,11:09:04.046
1147151800200367283,4075,82.23,11:09:04.051
1147309958076075192,4076,10.45,11:09:04.056
1147676679563676861,4077,60.07,11:09:04.061
1147997204383042754,4078,82.8,11:09:04.066
1148223016583597255,4079,50.4,11:09:04.071
1148470269260893388,4080,30.48,11:09:04.076
1148833692213611729,4081,78.18,11:09:04.081
1149035280798616790,4082,31.68,11:09:04.086
1149358571576921307,4083,56.02,11:09:04.091
1149572976344337632,4084,16.98,11:09:04.096
